Frame,radarX,radarY,R1X,R1Y,R2X,R2Y,R3X,R3Y,R4X,R4Y,R5X,R5Y,GT1X,GT2X,GT3X,GT4X,GT5X,GT1Y,GT2Y,GT3Y,GT4Y,GT5Y
258,-388.202,2769.08,293.048,3148.63,170.129,4148.1,55.4325,5213.15,-58.2195,6347.38,-277.707,7348.84,0.37955,1.37902,2.44407,3.5783,4.57976,0.3,0.3,0.3,0.3,0.3
259,-389.105,2778.68,293.01,3148.57,170.201,4148.13,55.3712,5213,-58.3456,6347.3,-277.874,7349.02,0.36989,1.36945,2.43432,3.56862,4.57034,0.3,0.3,0.3,0.3,0.3
260,-390.302,2788.74,292.783,3148.69,170.139,4148.02,55.4231,5213.02,-57.5265,6347.16,-277.837,7348.67,0.35995,1.35928,2.42428,3.55842,4.55993,0.3,0.3,0.3,0.3,0.3
261,-391.691,2799.11,292.535,3149.06,170.063,4148.08,55.4382,5213.2,-57.171,6347.21,-277.825,7348.74,0.34995,1.34897,2.41409,3.5481,4.54963,0.3,0.3,0.3,0.3,0.3
262,-392.89,2808.88,292.555,3149.09,170.203,4148.19,55.4574,5213.19,-56.2883,6347.11,-277.927,7349.15,0.34021,1.33931,2.40431,3.53823,4.54027,0.3,0.3,0.3,0.3,0.3
263,-394.018,2818.46,292.605,3149.09,170.139,4148.1,55.5181,5213.24,-57.1393,6347.26,-277.63,7348.78,0.33063,1.32964,2.39478,3.5288,4.53032,0.3,0.3,0.3,0.3,0.3
264,-395.224,2828.55,292.719,3148.62,170.136,4147.96,55.3787,5213.02,-57.4496,6347.09,-277.932,7348.73,0.32007,1.31941,2.38447,3.51854,4.52018,0.3,0.3,0.3,0.3,0.3
265,-396.48,2839.14,293.146,3148.43,170.096,4148.07,55.152,5212.87,-56.7535,6347.08,-277.946,7348.88,0.30929,1.30893,2.37373,3.50794,4.50974,0.3,0.3,0.3,0.3,0.3
266,-397.735,2849.19,293.109,3148.74,170.196,4148.13,55.596,5213.26,-58.1207,6347.44,-277.638,7348.83,0.29955,1.29894,2.36407,3.49825,4.49964,0.3,0.3,0.3,0.3,0.3
267,-399.108,2858.76,292.528,3148.86,170.24,4148.07,55.4979,5213.11,-57.4514,6347.2,-277.618,7349.03,0.2901,1.28931,2.35435,3.48844,4.49027,0.3,0.3,0.3,0.3,0.3
268,-400.766,2869.09,292.845,3148.67,170.015,4148.06,55.2775,5213.06,-60.058,6347.56,-278.068,7348.85,0.27958,1.27897,2.34397,3.47847,4.47976,0.3,0.3,0.3,0.3,0.3
269,-401.87,2879.51,293.099,3148.59,170.21,4148.09,55.5127,5213.13,-58.4389,6347.47,-277.612,7349.01,0.26908,1.26858,2.33362,3.46796,4.4695,0.3,0.3,0.3,0.3,0.3
270,-402.801,2889.38,292.829,3148.81,170.287,4148.14,55.6086,5213.22,-57.0636,6347.26,-277.667,7348.99,0.25943,1.25876,2.32384,3.45788,4.45961,0.3,0.3,0.3,0.3,0.3
271,-404.104,2899.32,292.577,3148.61,169.992,4148.14,55.2242,5213.1,-57.6985,6347.24,-278.031,7348.95,0.24929,1.24882,2.31378,3.44792,4.44963,0.3,0.3,0.3,0.3,0.3
272,-405.143,2909.6,293.033,3148.56,170.106,4148.02,55.3526,5213.04,-58.1406,6347.16,-277.947,7348.72,0.23896,1.23842,2.30344,3.43756,4.43912,0.3,0.3,0.3,0.3,0.3
273,-406.254,2919.52,293.074,3148.73,170.185,4148.11,55.5512,5213.26,-58.0572,6347.42,-277.391,7349.09,0.22921,1.22859,2.29374,3.4279,4.42957,0.3,0.3,0.3,0.3,0.3
274,-407.578,2929.04,292.721,3148.73,170.189,4148.16,55.4569,5213.19,-57.3385,6347.31,-277.705,7348.93,0.21969,1.21912,2.28415,3.41827,4.41989,0.3,0.3,0.3,0.3,0.3
275,-408.822,2939.18,292.95,3148.57,170.096,4147.97,55.2567,5212.97,-58.3772,6347.14,-277.989,7348.73,0.20939,1.20879,2.27379,3.40796,4.40955,0.3,0.3,0.3,0.3,0.3
276,-409.825,2949.35,293.094,3148.62,170.093,4148.02,55.4664,5213.14,-58.2502,6347.29,-277.854,7348.65,0.19927,1.19867,2.26379,3.39794,4.3993,0.3,0.3,0.3,0.3,0.3
277,-410.631,2958.93,292.814,3148.75,170.278,4148.19,55.5314,5213.15,-57.4091,6347.32,-277.676,7348.97,0.18982,1.18926,2.25422,3.38839,4.39004,0.3,0.3,0.3,0.3,0.3
278,-411.979,2968.55,292.464,3148.94,170.084,4148.1,55.3481,5213.09,-57.3059,6347.22,-277.863,7348.91,0.18039,1.17955,2.24454,3.37867,4.38036,0.3,0.3,0.3,0.3,0.3
279,-413.074,2978.8,292.566,3148.96,170.093,4147.98,55.4434,5213.09,-56.3493,6345.99,-278.024,7348.68,0.17016,1.16918,2.23429,3.36719,4.36988,0.3,0.3,0.3,0.3,0.3
280,-413.966,2988.73,293.001,3148.85,170.269,4148.16,55.4855,5213.08,-56.8773,6347.19,-277.504,7349.07,0.16012,1.15943,2.22435,3.35846,4.36034,0.3,0.3,0.3,0.3,0.3
281,-415.132,2998.66,292.659,3148.73,170.14,4148.19,55.4641,5213.23,-57.721,6347.41,-277.697,7349.14,0.15007,1.14953,2.21457,3.34875,4.35048,0.3,0.3,0.3,0.3,0.3
282,-416.158,3009.02,293.045,3148.6,170.1,4148.01,55.3567,5213.1,-59.0348,6346.48,-277.974,7348.74,0.13958,1.13899,2.20408,3.33746,4.33972,0.3,0.3,0.3,0.3,0.3
283,-417.331,3019.21,292.778,3149.31,170.109,4148.02,55.317,5213.08,-58.3056,6347.25,-277.918,7348.71,0.1301,1.12881,2.19387,3.32804,4.3295,0.3,0.3,0.3,0.3,0.3
284,-418.559,3029.14,292.748,3148.8,170.206,4148.16,55.4432,5213.13,-57.5111,6347.42,-277.547,7348.86,0.11966,1.11902,2.18399,3.31828,4.31972,0.3,0.3,0.3,0.3,0.3
285,-419.787,3039.35,292.918,3148.84,170.257,4148.14,55.5521,5213.21,-57.0877,6347.19,-277.787,7348.92,0.10949,1.10879,2.17386,3.30784,4.30957,0.3,0.3,0.3,0.3,0.3
286,-421.42,3049.84,293.014,3148.5,170.04,4148.03,55.3168,5213.07,-56.3828,6346.92,-278.091,7348.71,0.09866,1.09819,2.16323,3.29708,4.29887,0.3,0.3,0.3,0.3,0.3
287,-422.307,3059.98,292.882,3148.71,170.155,4148.05,55.437,5213.07,-58.2875,6347.27,-277.835,7348.67,0.08873,1.08807,2.15309,3.28729,4.28869,0.3,0.3,0.3,0.3,0.3
288,-422.835,3070.02,292.827,3148.76,170.31,4148.22,55.6708,5213.31,-57.1717,6347.35,-277.593,7348.99,0.07874,1.0782,2.14329,3.27733,4.27897,0.3,0.3,0.3,0.3,0.3
289,-424.182,3079.8,292.99,3148.57,170.067,4148.06,55.3229,5213.1,-58.2958,6347.29,-277.87,7348.81,0.06877,1.06826,2.1333,3.26749,4.26901,0.3,0.3,0.3,0.3,0.3
290,-425.541,3089.63,293.004,3148.48,170.109,4147.97,55.2822,5212.89,-58.4631,6347.14,-277.886,7348.61,0.05885,1.05834,2.12326,3.25751,4.25898,0.3,0.3,0.3,0.3,0.3
291,-426.894,3099.44,292.815,3148.74,170.273,4148.17,55.6444,5213.29,-57.5206,6347.36,-277.599,7348.93,0.0493,1.04873,2.11385,3.24792,4.24949,0.3,0.3,0.3,0.3,0.3
292,-428.376,3109.09,292.922,3148.83,170.151,4148.18,55.4689,5213.24,-58.0344,6347.4,-277.752,7349.03,0.03974,1.03909,2.10415,3.23831,4.23994,0.3,0.3,0.3,0.3,0.3
293,-429.593,3118.96,293.007,3148.46,170.058,4148.01,55.2174,5212.96,-58.4436,6347.19,-278.02,7348.77,0.0295,1.02905,2.094,3.22823,4.22981,0.3,0.3,0.3,0.3,0.3
294,-430.583,3129.04,292.627,3149.03,170.133,4148.04,55.4715,5213.18,-57.3309,6347.2,-277.525,7348.76,0.01999,1.019,2.08414,3.21816,4.21972,0.3,0.3,0.3,0.3,0.3
295,-431.406,3138.67,292.744,3148.71,170.239,4148.16,55.5053,5213.22,-57.2101,6347.26,-277.716,7349,0.01004,1.00949,2.07455,3.20859,4.21033,0.3,0.3,0.3,0.3,0.3
296,-432.576,3148.62,292.987,3148.63,170.134,4148.11,55.3713,5213.11,-58.2329,6347.24,-277.93,7349,1.00000000002183E-05,0.99949,2.06449,3.19862,4.20038,0.3,0.3,0.3,0.3,0.3
297,-433.674,3158.82,293.04,3148.67,170.123,4148.04,55.4661,5213.15,-58.2161,6347.21,-277.897,7348.63,-0.01015,0.98922,2.05433,3.18839,4.18981,0.3,0.3,0.3,0.3,0.3
298,-434.967,3168.44,292.638,3148.77,170.188,4148.11,55.4433,5213.17,-57.4118,6347.25,-277.72,7348.9,-0.01967,0.97967,2.04473,3.17881,4.18046,0.3,0.3,0.3,0.3,0.3
299,-436.441,3178.25,292.797,3148.69,170.078,4148.15,54.4327,5212.92,-58.3438,6347.39,-277.843,7349.06,-0.02956,0.9699,2.03467,3.16914,4.17081,0.3,0.3,0.3,0.3,0.3
300,-437.493,3188.61,293.086,3148.71,170.183,4148.03,55.5339,5213.19,-58.0924,6347.24,-277.717,7348.69,-0.0399,0.95942,2.02458,3.15863,4.16008,0.3,0.3,0.3,0.3,0.3
301,-438.785,3198.72,292.65,3148.76,170.204,4148,55.4855,5213.08,-57.2886,6347.2,-277.835,7348.71,-0.04996,0.94928,2.01436,3.14848,4.14999,0.3,0.3,0.3,0.3,0.3
302,-439.923,3208.59,292.233,3149.03,170.074,4148.13,55.2393,5213.08,-60.1173,6347.47,-277.896,7349.03,-0.05956,0.93954,2.00449,3.13888,4.14044,0.3,0.3,0.3,0.3,0.3
303,-440.819,3218.76,293.041,3148.8,170.222,4148.16,55.5371,5213.26,-56.3692,6347.11,-277.748,7348.88,-0.06996,0.9294,1.9945,3.12835,4.13012,0.3,0.3,0.3,0.3,0.3
304,-441.982,3228.78,292.826,3148.87,170.159,4148.09,55.455,5213.08,-58.1392,6347.05,-277.704,7348.74,-0.07991,0.91931,1.9843,3.11827,4.11996,0.3,0.3,0.3,0.3,0.3
305,-443.291,3238.33,292.428,3148.64,170.076,4148.07,55.2271,5213.01,-57.6127,6347.22,-277.83,7348.77,-0.08969,0.90974,1.97468,3.10889,4.11044,0.3,0.3,0.3,0.3,0.3
306,-444.385,3248.28,293.041,3148.74,170.188,4148.08,55.5483,5213.19,-56.3648,6347.01,-277.809,7348.81,-0.099540000000001,0.8998,1.96491,3.09873,4.10053,0.3,0.3,0.3,0.3,0.3
307,-445.519,3258.66,292.956,3148.75,170.147,4148.07,55.5067,5213.13,-57.8671,6347.25,-277.476,7348.92,-0.10991,0.88941,1.95447,3.08859,4.09026,0.3,0.3,0.3,0.3,0.3
308,-446.684,3268.66,292.485,3148.71,170.091,4148.09,55.238,5213.06,-57.5252,6347.23,-277.89,7348.95,-0.11995,0.87943,1.9444,3.07857,4.08029,0.3,0.3,0.3,0.3,0.3
309,-447.593,3278.38,292.859,3148.83,170.128,4148.09,55.3656,5213.04,-57.0315,6347.19,-277.77,7348.83,-0.12955,0.86971,1.93466,3.06881,4.07045,0.3,0.3,0.3,0.3,0.3
310,-448.608,3288.4,292.958,3148.76,170.157,4148.06,55.4962,5213.17,-58.7807,6347.6,-277.661,7348.66,-0.13964,0.85966,1.92477,3.0592,4.06026,0.3,0.3,0.3,0.3,0.3
311,-449.746,3298.45,292.627,3148.86,170.216,4148.13,55.4593,5213.09,-57.4136,6347.32,-277.706,7348.92,-0.14959,0.84968,1.91464,3.04887,4.05047,0.3,0.3,0.3,0.3,0.3
312,-451.135,3308,292.168,3149.18,170.113,4148.1,55.3717,5213.09,-57.3119,6347.19,-277.923,7348.78,-0.15882,0.8401,1.90509,3.03919,4.04078,0.3,0.3,0.3,0.3,0.3
313,-452.349,3317.75,293.293,3148.38,170.082,4148,55.3533,5213.03,-58.5742,6347.38,-278.049,7348.75,-0.16937,0.83025,1.89528,3.02963,4.031,0.3,0.3,0.3,0.3,0.3
314,-453.439,3328.43,293.214,3148.67,170.216,4148.14,55.5623,5213.24,-58.0551,6347.33,-277.4,7349.04,-0.17976,0.81971,1.88481,3.0189,4.02061,0.3,0.3,0.3,0.3,0.3
315,-454.568,3338.77,292.84,3148.61,170.156,4148.15,55.5009,5213.17,-57.5837,6347.4,-277.756,7349.07,-0.19016,0.80938,1.8744,3.00863,4.0103,0.3,0.3,0.3,0.3,0.3
316,-455.476,3348.28,293.121,3148.4,170.064,4148.01,55.2384,5212.99,-59.3143,6346.84,-278.104,7348.84,-0.19988,0.79973,1.86471,2.99856,4.00056,0.3,0.3,0.3,0.3,0.3
317,-456.579,3358.36,293.31,3148.51,170.127,4148.05,55.4296,5213.07,-58.2269,6347.27,-277.954,7348.81,-0.20985,0.78969,1.85471,2.98891,3.99045,0.3,0.3,0.3,0.3,0.3
318,-457.784,3368.65,292.944,3148.71,170.236,4148.19,55.6357,5213.26,-57.3805,6346.44,-277.614,7349.13,-0.21994,0.779539999999999,1.84461,2.97779,3.98048,0.3,0.3,0.3,0.3,0.3
319,-459.238,3378.05,293.081,3148.49,170.116,4148.06,55.2996,5213,-57.1649,6347.16,-277.913,7348.93,-0.22956,0.77001,1.83495,2.96911,3.97088,0.3,0.3,0.3,0.3,0.3
320,-460.46,3387.82,293.263,3148.5,170.024,4147.97,55.3637,5213.11,-58.412,6347.2,-278.023,7348.55,-0.23932,0.76015,1.82529,2.95938,3.96073,0.3,0.3,0.3,0.3,0.3
321,-461.414,3398.26,292.911,3149.07,170.217,4148.13,55.5146,5213.16,-57.2264,6347.31,-277.299,7349.03,-0.24919,0.74987,1.8149,2.94905,3.95077,0.3,0.3,0.3,0.3,0.3
322,-462.686,3408.45,292.976,3148.27,170.181,4148.21,55.391,5213.13,-57.5542,6347.35,-277.782,7349.18,-0.26018,0.73976,1.80468,2.9389,3.94073,0.3,0.3,0.3,0.3,0.3
323,-463.565,3418.15,293.275,3148.35,170.053,4147.98,55.2458,5212.94,-58.4332,6347.15,-278.1,7348.63,-0.2698,0.729829999999999,1.79479,2.929,3.93048,0.3,0.3,0.3,0.3,0.3
324,-464.64,3428.06,293.36,3148.5,170.192,4147.99,55.4917,5213.12,-58.0596,6347.16,-277.444,7348.75,-0.27956,0.71993,1.78506,2.9191,3.92069,0.3,0.3,0.3,0.3,0.3
325,-466.14,3438.04,292.784,3148.68,170.165,4148.24,55.3866,5213.22,-57.4945,6347.44,-277.537,7349.14,-0.28936,0.7102,1.77518,2.9094,3.9111,0.3,0.3,0.3,0.3,0.3
326,-467.59,3447.7,293.169,3148.58,170.107,4148.1,55.4156,5213.12,-58.285,6347.4,-277.806,7348.9,-0.29912,0.700400000000001,1.76542,2.8997,3.9012,0.3,0.3,0.3,0.3,0.3
327,-468.886,3457.33,292.953,3148.87,170.14,4147.94,55.4064,5213.08,-56.2808,6347.25,-277.949,7348.51,-0.30846,0.69061,1.75575,2.88992,3.89118,0.3,0.3,0.3,0.3,0.3
328,-470.38,3467.4,292.844,3148.45,170.129,4148.16,55.3746,5213.14,-57.4075,6347.3,-277.771,7348.98,-0.31895,0.68076,1.74574,2.8799,3.88158,0.3,0.3,0.3,0.3,0.3
329,-471.158,3477.66,292.929,3148.54,170.241,4148.19,55.4213,5213.2,-57.0707,6346.57,-277.618,7349.16,-0.32912,0.67053,1.73554,2.86891,3.8715,0.3,0.3,0.3,0.3,0.3
330,-471.594,3487.43,293.478,3148.22,170.115,4148,55.3947,5213.11,-56.4541,6346.95,-277.979,7348.59,-0.33921,0.66057,1.72568,2.85952,3.86116,0.3,0.3,0.3,0.3,0.3
331,-472.634,3497.11,293.226,3148.26,170.026,4148,55.2834,5213.04,-58.5028,6347.21,-277.858,7348.54,-0.34885,0.65089,1.71593,2.8501,3.85143,0.3,0.3,0.3,0.3,0.3
332,-473.859,3507.48,293.007,3148.34,170.197,4148.19,55.5361,5213.22,-57.1256,6347.42,-277.635,7349.09,-0.35914,0.64071,1.70574,2.83994,3.84161,0.3,0.3,0.3,0.3,0.3
333,-475.231,3517.21,293.538,3148.5,170.137,4148.14,55.4794,5213.24,-58.0795,6347.35,-277.728,7348.85,-0.36871,0.63093,1.69603,2.83014,3.83164,0.3,0.3,0.3,0.3,0.3
334,-476.545,3526.65,293.275,3148.39,170.113,4147.99,55.4046,5213.03,-58.2387,6347.13,-278.04,7348.64,-0.37826,0.62134,1.68638,2.82048,3.82199,0.3,0.3,0.3,0.3,0.3
335,-477.827,3536.9,292.883,3148.6,169.905,4147.47,55.3835,5213.04,-57.642,6347.24,-277.74,7348.89,-0.3883,0.61057,1.67614,2.81034,3.81199,0.3,0.3,0.3,0.3,0.3
336,-478.808,3547.32,293.045,3148.76,170.201,4148.2,55.5173,5213.21,-57.2146,6347.38,-277.383,7349.11,-0.39856,0.60088,1.66589,2.80006,3.80179,0.3,0.3,0.3,0.3,0.3
337,-479.612,3556.95,293.379,3148.4,169.903,4147.49,55.253,5212.97,-58.2927,6347.21,-278.021,7348.72,-0.40855,0.59054,1.65602,2.79026,3.79177,0.3,0.3,0.3,0.3,0.3
338,-480.605,3566.77,293.162,3148.57,169.816,4147.49,55.4248,5213.1,-57.2996,6347.2,-277.685,7348.85,-0.4182,0.58072,1.64633,2.78043,3.78208,0.3,0.3,0.3,0.3,0.3
339,-481.328,3577.09,292.921,3148.7,169.95,4147.61,55.5735,5213.24,-57.1052,6347.35,-277.545,7349.02,-0.42839,0.570519999999999,1.63615,2.77026,3.77193,0.3,0.3,0.3,0.3,0.3
340,-482.456,3586.49,293.318,3148.42,169.921,4147.56,55.41,5213.1,-58.2089,6347.26,-277.957,7349,-0.43807,0.561070000000001,1.62661,2.76077,3.76251,0.3,0.3,0.3,0.3,0.3
341,-483.787,3595.79,293.194,3148.45,170.034,4147.96,55.2833,5212.96,-58.1222,6346.89,-278.079,7348.67,-0.44734,0.55217,1.61717,2.7511,3.75288,0.3,0.3,0.3,0.3,0.3
342,-484.71,3605.83,292.898,3148.53,169.943,4147.54,55.4878,5213.14,-57.5306,6347.24,-277.719,7348.79,-0.4573,0.54171,1.60731,2.74141,3.74296,0.3,0.3,0.3,0.3,0.3
343,-485.818,3616.09,293.166,3148.58,169.822,4147.55,55.401,5213.25,-59.5733,6346.93,-277.743,7349.01,-0.46751,0.53146,1.59716,2.73084,3.73292,0.3,0.3,0.3,0.3,0.3
344,-486.735,3625.89,293.277,3148.43,170.101,4147.99,55.3982,5213.14,-57.1109,6346.02,-277.941,7348.79,-0.47746,0.5221,1.58725,2.72013,3.7229,0.3,0.3,0.3,0.3,0.3
345,-487.753,3635.99,292.869,3148.93,170.232,4147.99,55.5556,5213.12,-57.1337,6346.09,-277.851,7348.7,-0.48706,0.512,1.57713,2.7101,3.71271,0.3,0.3,0.3,0.3,0.3
346,-489.489,3646.48,292.876,3148.65,170.181,4148.19,55.5419,5213.27,-58.0625,6347.79,-277.728,7348.94,-0.49783,0.50171,1.56679,2.70131,3.70246,0.3,0.3,0.3,0.3,0.3
347,-491.056,3656.49,293.28,3148.43,170.176,4148.1,55.4388,5213.09,-58.1393,6347.27,-277.868,7348.95,-0.50806,0.491610000000001,1.5566,2.69078,3.69246,0.3,0.3,0.3,0.3,0.3
348,-492.57,3666.25,293.194,3148.43,170.063,4148.02,55.4086,5213.07,-58.3317,6347.19,-277.927,7348.53,-0.51782,0.48177,1.54682,2.68094,3.68228,0.3,0.3,0.3,0.3,0.3
349,-494.116,3676.58,292.792,3148.49,170.083,4148.12,55.3774,5213.13,-57.4543,6347.33,-277.689,7348.81,-0.52809,0.47154,1.53655,2.67075,3.67223,0.3,0.3,0.3,0.3,0.3
350,-495.532,3687.06,293.204,3148.53,170.17,4148.14,55.3268,5213.05,-58.1213,6347.34,-277.852,7349.23,-0.53853,0.46108,1.52599,2.66028,3.66217,0.3,0.3,0.3,0.3,0.3
351,-496.683,3696.84,293.221,3148.48,170.032,4148,55.3796,5213.1,-58.3337,6347.26,-277.471,7348.69,-0.54836,0.45116,1.51626,2.65042,3.65185,0.3,0.3,0.3,0.3,0.3
352,-497.591,3706.63,292.949,3148.54,170.199,4148,55.5261,5213.13,-57.3069,6347.19,-277.793,7348.74,-0.55809,0.44137,1.5065,2.64056,3.64211,0.3,0.3,0.3,0.3,0.3
353,-498.876,3717.02,292.717,3148.97,170.195,4148.15,55.4905,5213.19,-57.2385,6347.32,-277.718,7349.08,-0.56805,0.43113,1.49617,2.6303,3.63206,0.3,0.3,0.3,0.3,0.3
354,-500.268,3726.93,293.132,3148.46,170.009,4148.09,55.2216,5213.12,-58.4792,6347.42,-277.888,7348.95,-0.57847,0.42116,1.48619,2.62049,3.62202,0.3,0.3,0.3,0.3,0.3
355,-501.155,3736.41,293.231,3148.56,170.178,4147.96,55.478,5213.06,-58.2059,6347.16,-277.966,7348.7,-0.58785,0.41155,1.47665,2.61075,3.61229,0.3,0.3,0.3,0.3,0.3
356,-502.471,3746.51,292.908,3148.6,170.168,4148.08,55.5673,5213.23,-57.3454,6347.31,-277.597,7348.67,-0.59791,0.40157,1.46672,2.6008,3.60216,0.3,0.3,0.3,0.3,0.3
357,-503.879,3756.74,293.244,3148.5,170.179,4148.17,55.391,5213.14,-58.079,6347.32,-277.791,7349.1,-0.60824,0.39143,1.4564,2.59058,3.59236,0.3,0.3,0.3,0.3,0.3
358,-504.941,3766.54,293.319,3148.34,170.11,4147.96,55.3488,5212.97,-58.4046,6347.12,-278.059,7348.67,-0.6182,0.38142,1.44643,2.58058,3.58213,0.3,0.3,0.3,0.3,0.3
359,-506.181,3776.38,292.878,3148.59,170.069,4148.06,55.4527,5213.15,-57.5575,6347.28,-277.749,7348.6,-0.62779,0.37168,1.43677,2.5709,3.57222,0.3,0.3,0.3,0.3,0.3
360,-507.217,3786.34,292.737,3149.01,170.262,4148.22,55.5166,5213.22,-57.2081,6347.28,-277.706,7349.16,-0.63733,0.36188,1.42688,2.56094,3.56282,0.3,0.3,0.3,0.3,0.3
361,-508.49,3796.27,293.214,3148.41,170.065,4148.06,55.2997,5213,-58.4171,6347.32,-277.883,7348.85,-0.64786,0.35179,1.41673,2.55105,3.55258,0.3,0.3,0.3,0.3,0.3
362,-509.628,3805.91,293.108,3148.6,170.132,4147.98,55.4287,5213.08,-57.4784,6347.09,-277.894,7348.57,-0.65731,0.34207,1.40717,2.54118,3.54266,0.3,0.3,0.3,0.3,0.3
363,-510.995,3815.55,292.968,3148.64,170.268,4148.16,55.5316,5213.16,-57.2217,6346.28,-277.726,7348.94,-0.66691,0.33261,1.39761,2.53073,3.53339,0.3,0.3,0.3,0.3,0.3
364,-512.691,3825.48,293.114,3148.6,170.094,4148.2,55.4526,5213.25,-58.1683,6347.48,-277.707,7349.12,-0.67688,0.32272,1.38777,2.522,3.52364,0.3,0.3,0.3,0.3,0.3
365,-514.069,3835.12,293.313,3148.35,170.143,4147.98,55.3562,5213.02,-58.3127,6347.14,-277.996,7348.64,-0.68677,0.31286,1.3779,2.51202,3.51352,0.3,0.3,0.3,0.3,0.3
366,-515.43,3844.72,292.904,3148.49,170.118,4147.99,55.4591,5213.1,-57.5405,6347.18,-277.856,7348.49,-0.69623,0.30327,1.36838,2.50246,3.50377,0.3,0.3,0.3,0.3,0.3
367,-516.756,3854.73,293.09,3148.72,170.179,4148.22,55.5115,5213.23,-59.7049,6348.2,-277.675,7349.07,-0.70601,0.29349,1.3585,2.49347,3.49434,0.3,0.3,0.3,0.3,0.3
368,-517.897,3864.53,293.347,3148.41,170.183,4148.09,55.3881,5212.99,-58.2282,6348.41,-277.887,7348.96,-0.71612,0.28356,1.34846,2.48388,3.48443,0.3,0.3,0.3,0.3,0.3
369,-518.882,3874.19,293.042,3148.62,170.067,4147.94,55.408,5213.12,-55.936,6345.99,-277.89,7348.48,-0.72557,0.27375,1.33893,2.4718,3.47429,0.3,0.3,0.3,0.3,0.3
370,-519.988,3883.93,292.971,3148.67,170.264,4148.11,55.6275,5213.22,-56.9021,6346.16,-277.649,7348.95,-0.73526,0.26418,1.32929,2.46223,3.46502,0.3,0.3,0.3,0.3,0.3
371,-521.566,3893.77,293.188,3148.52,170.129,4148.17,55.3513,5213.08,-57.8881,6347.79,-277.638,7349.04,-0.74525,0.2544,1.31931,2.45402,3.45527,0.3,0.3,0.3,0.3,0.3
372,-522.965,3903.8,293.22,3148.41,170.07,4148,55.3269,5213.08,-58.2359,6347.24,-277.899,7348.67,-0.75539,0.2442,1.30928,2.44344,3.44487,0.3,0.3,0.3,0.3,0.3
373,-524.124,3913.54,292.996,3148.54,170.215,4148.02,55.5037,5213.08,-57.5886,6347.1,-277.913,7348.67,-0.765,0.23448,1.29954,2.43356,3.43513,0.3,0.3,0.3,0.3,0.3
374,-525.508,3923.57,293.12,3148.55,170.117,4148.23,55.3003,5213.13,-58.3158,6347.42,-277.71,7349.12,-0.77502,0.224659999999999,1.28956,2.42385,3.42555,0.3,0.3,0.3,0.3,0.3
375,-526.43,3933.47,293.344,3148.49,170.2,4148.11,55.4513,5213.18,-58.0129,6347.26,-277.876,7349.02,-0.78498,0.21464,1.27971,2.41379,3.41555,0.3,0.3,0.3,0.3,0.3
376,-527.514,3943.05,292.96,3148.57,170.109,4147.93,55.4115,5213.08,-58.2396,6347.09,-278.057,7348.53,-0.79448,0.20488,1.27003,2.40404,3.40548,0.3,0.3,0.3,0.3,0.3
377,-528.866,3952.74,292.831,3148.56,170.119,4148.11,55.4459,5213.15,-57.5197,6347.3,-277.689,7348.76,-0.80418,0.19537,1.26041,2.39456,3.39602,0.3,0.3,0.3,0.3,0.3
378,-529.989,3962.61,293.317,3148.51,170.261,4148.17,55.5202,5213.13,-57.8783,6347.34,-277.685,7349.18,-0.8141,0.18556,1.25052,2.38473,3.38657,0.3,0.3,0.3,0.3,0.3
379,-531.39,3972.68,292.973,3148.48,170.091,4148,55.4233,5213.08,-58.407,6347.32,-277.862,7348.78,-0.8242,0.17532,1.2404,2.37464,3.3761,0.3,0.3,0.3,0.3,0.3
380,-532.338,3982.66,292.917,3148.44,170.209,4148.04,55.4103,5213.06,-57.3682,6347.17,-277.825,7348.59,-0.83422,0.16538,1.2304,2.36451,3.36593,0.3,0.3,0.3,0.3,0.3
381,-533.384,3992.8,293.302,3148.52,170.217,4148.15,55.5525,5213.19,-58.1272,6347.36,-277.696,7348.98,-0.84428,0.155349999999999,1.22039,2.35456,3.35618,0.3,0.3,0.3,0.3,0.3
382,-534.579,4003.05,293.242,3148.6,170.094,4148.15,55.4876,5213.29,-58.1,6347.39,-277.66,7348.81,-0.85445,0.145099999999999,1.21024,2.34434,3.34576,0.3,0.3,0.3,0.3,0.3
383,-535.522,4012.91,292.924,3148.5,170.155,4148.05,55.3662,5212.95,-57.4213,6347.05,-277.98,7348.66,-0.86441,0.13514,1.20004,2.33414,3.33575,0.3,0.3,0.3,0.3,0.3
384,-536.847,4022.88,292.839,3148.57,170.087,4148.09,54.1303,5213.38,-57.4821,6347.23,-277.934,7348.81,-0.87431,0.12521,1.1905,2.32435,3.32593,0.3,0.3,0.3,0.3,0.3
385,-538.42,4033.19,293.277,3148.51,170.226,4148.15,55.5006,5213.15,-58.1162,6347.32,-277.668,7349.02,-0.88468,0.11496,1.17996,2.31413,3.31583,0.3,0.3,0.3,0.3,0.3
386,-539.829,4043.41,293.245,3148.46,170.166,4148.04,55.3833,5213.09,-58.2227,6347.25,-277.755,7348.71,-0.89495,0.10463,1.16968,2.30384,3.3053,0.3,0.3,0.3,0.3,0.3
387,-541.27,4053.46,292.967,3148.5,170.015,4148,55.4406,5213.15,-57.5395,6347.26,-277.922,7348.6,-0.90496,0.09454,1.15969,2.2938,3.29514,0.3,0.3,0.3,0.3,0.3
