Frame,radarX,radarY,R1X,R1Y,R2X,R2Y,R3X,R3Y,R4X,R4Y,R5X,R5Y,GT1X,GT2X,GT3X,GT4X,GT5X,GT1Y,GT2Y,GT3Y,GT4Y,GT5Y
263,-214.771,2807.79,285.155,3290.87,143.961,4301.56,45.9465,5193,-434.485,6348.29,-1230.68,7182.65,0.48308,1.49377,2.38521,3.5405,4.37486,0.4,0.4,0.4,0,-0.4
264,-215.32,2818.4,285.356,3290.95,143.757,4301.51,46.0144,5192.86,-434.394,6348.03,-1231.2,7182.99,0.47255,1.48311,2.37446,3.52963,4.36459,0.4,0.4,0.4,0,-0.4
265,-215.674,2828.39,284.905,3291.11,144.631,4301.87,45.6358,5193.06,-434.592,6348.5,-1231.08,7182.91,0.46272,1.47348,2.36467,3.52011,4.35452,0.4,0.4,0.4,0,-0.4
266,-216.665,2838.45,285.264,3291.19,144.626,4301.86,45.2981,5192.07,-434.295,6348.23,-1231.14,7183.44,0.45274,1.46341,2.35362,3.50978,4.34499,0.4,0.4,0.4,0,-0.4
267,-216.814,2848.17,285.045,3291.09,144.56,4301.81,45.7062,5192.91,-434.518,6348.35,-1231.21,7182.94,0.44292,1.45364,2.34474,3.50018,4.33477,0.4,0.4,0.4,0,-0.4
268,-217.417,2858.34,285.033,3290.86,144.6,4301.77,44.929,5192.2,-434.567,6348.25,-1231.56,7183.07,0.43252,1.44343,2.33386,3.48991,4.32473,0.4,0.4,0.4,0,-0.4
269,-218.986,2868.89,285.407,3290.81,144.649,4301.84,46.1817,5192.99,-434.258,6348.21,-1230.99,7183.29,0.42192,1.43295,2.3241,3.47932,4.3144,0.4,0.4,0.4,0,-0.4
270,-218.868,2878.94,285.033,3290.96,144.55,4301.86,44.9917,5192.49,-434.484,6348.58,-1230.89,7183.2,0.41202,1.42292,2.31355,3.46964,4.30426,0.4,0.4,0.4,0,-0.4
271,-220.316,2889.15,285.117,3291.09,144.52,4301.73,45.8867,5191.7,-434.5,6348,-1231.65,7183.04,0.40194,1.41258,2.30255,3.45885,4.29389,0.4,0.4,0.4,0,-0.4
272,-220.549,2899.42,285.121,3290.96,144.614,4301.81,45.7383,5191.72,-434.514,6348.36,-1231.07,7182.89,0.39154,1.40239,2.2923,3.44894,4.28347,0.4,0.4,0.4,0,-0.4
273,-221.207,2909.59,285.108,3291.1,144.562,4301.91,47.4557,5193.66,-434.417,6348.54,-1230.76,7183.26,0.38151,1.39232,2.28407,3.43895,4.27367,0.4,0.4,0.4,0,-0.4
274,-223.264,2919.45,285.296,3290.78,144.44,4302.11,47.4649,5193.31,-434.428,6347.98,-1231.32,7182.9,0.37133,1.38266,2.27386,3.42853,4.26345,0.4,0.4,0.4,0,-0.4
275,-223.102,2929.36,284.986,3290.97,143.52,4301.88,47.1714,5193.49,-434.617,6348.38,-1231.27,7182.94,0.36161,1.37252,2.26413,3.41902,4.25358,0.4,0.4,0.4,0,-0.4
276,-224.325,2939.89,285.323,3291.05,144.525,4302.24,47.7112,5193.61,-434.255,6348.34,-1230.72,7183.35,0.35116,1.36235,2.25372,3.40845,4.24346,0.4,0.4,0.4,0,-0.4
277,-225.29,2949.7,285.008,3291.08,144.643,4301.87,47.2441,5193.52,-434.477,6348.39,-1230.94,7183.03,0.34138,1.35217,2.24382,3.39869,4.23333,0.4,0.4,0.4,0,-0.4
278,-225.386,2959.47,284.935,3291.04,143.732,4301.51,47.0448,5193.38,-434.626,6348.36,-1230.92,7182.48,0.33157,1.34204,2.23391,3.38889,4.22301,0.4,0.4,0.4,0,-0.4
279,-227.027,2970.15,285.388,3290.91,144.577,4301.76,47.6772,5193.4,-434.322,6348.07,-1231.01,7182.93,0.32076,1.33161,2.22325,3.37792,4.21278,0.4,0.4,0.4,0,-0.4
280,-227.243,2979.93,284.996,3291.01,144.642,4301.89,47.123,5193.52,-434.507,6348.51,-1231.26,7183.36,0.31108,1.32196,2.21359,3.36858,4.20343,0.4,0.4,0.4,0,-0.4
281,-228.603,2989.84,285.163,3291.17,144.659,4301.84,47.4288,5193.44,-434.393,6348.21,-1230.86,7182.98,0.30133,1.312,2.2036,3.35837,4.19314,0.4,0.4,0.4,0,-0.4
282,-229.311,3000.2,285.22,3290.97,144.528,4301.78,47.8458,5194.35,-434.457,6348.22,-1231.28,7183.04,0.29077,1.30158,2.19415,3.34802,4.18284,0.4,0.4,0.4,0,-0.4
283,-229.786,3010.41,284.957,3291.01,144.014,4301.65,47.7132,5194.46,-434.582,6348.45,-1231.26,7183.07,0.2806,1.29124,2.18405,3.33804,4.17266,0.4,0.4,0.4,0,-0.4
284,-231.529,3021.08,285.253,3290.99,144.543,4302.2,46.8721,5192.43,-434.322,6348.23,-1230.91,7183.22,0.26991,1.28112,2.17135,3.32715,4.16214,0.4,0.4,0.4,0,-0.4
285,-231.419,3031.15,285.003,3291.04,144.452,4302.11,46.5528,5192.46,-434.563,6348.38,-1231.13,7183.06,0.25989,1.27096,2.16131,3.31723,4.15191,0.4,0.4,0.4,0,-0.4
286,-232.698,3041.64,285.151,3290.88,144.455,4302.1,46.6316,5192.34,-434.512,6348.08,-1231.54,7183.02,0.24924,1.26046,2.1507,3.30644,4.14138,0.4,0.4,0.4,0,-0.4
287,-232.879,3051.79,285.24,3290.88,144.574,4302.23,46.4207,5192.25,-434.355,6348.38,-1231.06,7183.35,0.23909,1.25044,2.14046,3.29659,4.13156,0.4,0.4,0.4,0,-0.4
288,-232.936,3061.24,285.062,3290.99,144.532,4302.23,46.8118,5193.23,-434.457,6348.61,-1230.87,7183.29,0.22975,1.24099,2.13199,3.28737,4.12205,0.4,0.4,0.4,0,-0.4
289,-234.53,3071.09,285.167,3291.07,144.416,4302.06,46.6316,5192.25,-434.487,6347.99,-1231.44,7182.86,0.21998,1.23097,2.12116,3.2769,4.11177,0.4,0.4,0.4,0,-0.4
290,-234.849,3081.08,285.035,3291.11,144.516,4302.12,45.5279,5191.73,-434.528,6348.41,-1231.02,7182.81,0.21003,1.22104,2.11065,3.26733,4.10173,0.4,0.4,0.4,0,-0.4
291,-235.624,3091.07,285.232,3291.08,144.643,4302.26,46.9078,5192.57,-434.298,6348.38,-1230.81,7183.35,0.20001,1.21119,2.1015,3.25731,4.09228,0.4,0.4,0.4,0,-0.4
292,-236.466,3100.76,285.229,3290.81,144.462,4302.1,48.8511,5195.22,-434.498,6348.1,-1231.51,7183.14,0.19005,1.20134,2.09446,3.24734,4.08238,0.4,0.4,0.4,0,-0.4
293,-237.114,3111.31,284.937,3290.86,144.416,4302.07,47.7754,5195.29,-434.583,6348.4,-1231.04,7182.81,0.17955,1.19076,2.08398,3.23709,4.0715,0.4,0.4,0.4,0,-0.4
294,-238.284,3121.69,285.21,3290.8,144.473,4302.22,45.3251,5192.51,-434.337,6348.27,-1230.95,7183.26,0.16911,1.18053,2.07082,3.22658,4.06157,0.4,0.4,0.4,0,-0.4
295,-238.412,3131.29,284.935,3290.84,144.555,4301.84,46.748,5194.86,-434.589,6348.46,-1231.29,7183.17,0.15955,1.17055,2.06357,3.21717,4.05188,0.4,0.4,0.4,0,-0.4
296,-238.956,3141.75,285.109,3290.8,144.493,4301.76,46.603,5193.97,-434.441,6348.2,-1231.23,7183.17,0.14905,1.16001,2.05222,3.20645,4.04142,0.4,0.4,0.4,0,-0.4
297,-239.838,3152.33,285.181,3290.72,144.617,4301.76,46.6314,5193.97,-434.409,6348.15,-1231.32,7183.02,0.13839,1.14943,2.04164,3.19582,4.03069,0.4,0.4,0.4,0,-0.4
298,-241.025,3162.66,284.837,3290.91,144.621,4301.84,46.8114,5194.88,-434.565,6348.44,-1230.96,7182.78,0.12825,1.13918,2.03222,3.18578,4.02012,0.4,0.4,0.4,0,-0.4
299,-242.573,3173.52,285.23,3290.94,144.525,4301.85,46.8634,5194.12,-434.291,6348.24,-1230.95,7183.25,0.11742,1.12833,2.0206,3.17472,4.00973,0.4,0.4,0.4,0,-0.4
300,-242.237,3183.59,284.977,3291.07,144.623,4301.83,45.0386,5192.34,-434.508,6348.39,-1231.11,7182.99,0.10748,1.11824,2.00875,3.1648,3.9994,0.4,0.4,0.4,0,-0.4
301,-242.97,3193.44,284.954,3290.9,144.647,4301.81,45.7828,5192.97,-434.485,6348.26,-1231.28,7182.92,0.09746,1.10837,1.99953,3.15482,3.98948,0.4,0.4,0.4,0,-0.4
302,-244.274,3203.49,285.18,3290.93,143.971,4301.63,47.2413,5194.9,-434.333,6348.24,-1231.04,7183.25,0.08744,1.09814,1.99141,3.14475,3.97976,0.4,0.4,0.4,0,-0.4
303,-244.782,3213.22,284.934,3290.83,144.456,4301.79,46.9802,5194.93,-434.541,6348.4,-1230.82,7182.89,0.07761,1.08857,1.98171,3.13518,3.96967,0.4,0.4,0.4,0,-0.4
304,-247.024,3223.27,285.025,3290.64,144.57,4301.7,45.2187,5192.32,-434.519,6348.06,-1231.49,7182.9,0.06737,1.07843,1.96905,3.12479,3.95963,0.4,0.4,0.4,0,-0.4
305,-246.713,3232.93,284.978,3290.87,144.664,4301.82,45.0675,5192.53,-434.473,6348.45,-1231.2,7183.25,0.05794,1.06889,1.9596,3.11552,3.95032,0.4,0.4,0.4,0,-0.4
306,-247.282,3242.95,285.174,3290.93,144.602,4301.91,45.3468,5192.58,-434.332,6348.47,-1230.78,7183.38,0.04798,1.05896,1.94963,3.10552,3.94043,0.4,0.4,0.4,0,-0.4
307,-248.044,3252.61,285.053,3290.79,144.489,4301.75,46.4517,5192.2,-434.512,6348.08,-1231.13,7182.74,0.03818,1.04914,1.93959,3.09547,3.93013,0.4,0.4,0.4,0,-0.4
308,-248.557,3262.51,284.897,3290.95,143.937,4301.62,45.6566,5191.8,-434.567,6348.36,-1231.23,7182.84,0.02844,1.03911,1.92929,3.08585,3.92033,0.4,0.4,0.4,0,-0.4
309,-248.864,3272.22,285.206,3290.87,144.02,4301.63,46.0685,5191.99,-434.299,6348.25,-1231.07,7183.26,0.01865,1.02941,1.91977,3.07603,3.91104,0.4,0.4,0.4,0,-0.4
310,-249.868,3281.99,285.31,3291.33,144.543,4301.79,45.5667,5191.99,-434.557,6348.34,-1231.15,7182.96,0.00934,1.0198,1.91,3.06635,3.90097,0.4,0.4,0.4,0,-0.4
311,-250.591,3292.48,285.406,3291.38,144.555,4301.81,47.4083,5193.57,-434.462,6348.33,-1231.15,7183.16,-0.0011,1.00933,1.90109,3.05585,3.89068,0.4,0.4,0.4,0,-0.4
312,-251.211,3302.73,285.649,3291.35,144.636,4301.83,47.4952,5193.46,-434.327,6348.25,-1231.17,7183.24,-0.01138,0.9991,1.89073,3.04552,3.88051,0.4,0.4,0.4,0,-0.4
313,-252.372,3312.77,285.306,3291.25,144.578,4301.79,45.6565,5191.92,-434.568,6348.35,-1231.13,7182.85,-0.02152,0.98902,1.87915,3.03558,3.87008,0.4,0.4,0.4,0,-0.4
314,-252.859,3323.39,285.576,3291.43,144.528,4301.82,46.9032,5192.47,-434.37,6348.21,-1230.99,7183.4,-0.03196,0.97843,1.86908,3.02482,3.86001,0.4,0.4,0.4,0,-0.4
315,-253.658,3333.67,285.449,3291.34,144.023,4301.59,46.5816,5192.41,-434.479,6348.34,-1230.91,7182.72,-0.04233,0.96792,1.85874,3.01467,3.84905,0.4,0.4,0.4,0,-0.4
316,-254.242,3343.4,285.274,3290.6,144.644,4301.76,46.369,5192.32,-434.568,6348.27,-1231.31,7182.66,-0.0528,0.95836,1.84892,3.00487,3.83926,0.4,0.4,0.4,0,-0.4
317,-254.728,3353.63,285.662,3291.42,144.565,4301.87,47.4177,5193.06,-434.319,6348.3,-1231.07,7183.49,-0.06221,0.94824,1.83943,2.99467,3.82986,0.4,0.4,0.4,0,-0.4
318,-255.898,3363.8,285.321,3290.74,144.501,4301.85,45.7871,5191.9,-434.492,6348.44,-1230.75,7183.04,-0.07306,0.93805,1.8281,2.98464,3.81924,0.4,0.4,0.4,0,-0.4
319,-258.129,3373.77,285.479,3291.24,144.599,4302.09,45.8712,5191.89,-434.472,6348.12,-1231.52,7182.93,-0.08253,0.92832,1.81812,2.97435,3.80916,0.4,0.4,0.4,0,-0.4
320,-258.504,3383.53,285.534,3291.35,144.522,4302.15,45.7736,5191.58,-434.426,6348.32,-1230.92,7182.99,-0.09218,0.918619999999999,1.80805,2.96479,3.79946,0.4,0.4,0.4,0,-0.4
321,-258.621,3393.37,285.443,3291.27,144.499,4302.17,45.7838,5191.94,-434.463,6348.42,-1231.01,7183.24,-0.1021,0.9088,1.79857,2.95505,3.78987,0.4,0.4,0.4,0,-0.4
322,-259.478,3403.17,285.44,3291.19,143.883,4301.92,45.0695,5192.44,-434.487,6348.18,-1231.36,7183.02,-0.11198,0.89875,1.78927,2.94501,3.77985,0.4,0.4,0.4,0,-0.4
323,-259.755,3412.82,285.479,3291.29,143.784,4301.94,44.9218,5192.25,-434.475,6348.36,-1231.4,7183.06,-0.12153,0.889119999999999,1.77943,2.93554,3.77024,0.4,0.4,0.4,0,-0.4
324,-260.21,3422.64,285.662,3291.43,143.467,4301.97,46.2047,5193.1,-434.315,6348.28,-1230.9,7183.26,-0.13121,0.87933,1.77046,2.92564,3.76062,0.4,0.4,0.4,0,-0.4
325,-261.225,3432.94,285.367,3290.15,144.592,4301.83,46.6366,5194.57,-434.477,6348.33,-1230.78,7182.85,-0.14279,0.86889,1.76163,2.91539,3.74991,0.4,0.4,0.4,0,-0.4
326,-262.269,3443.06,285.329,3290.27,144.653,4301.8,46.3423,5193.94,-434.52,6348.31,-1231.37,7183.04,-0.15279,0.85874,1.75088,2.90525,3.73998,0.4,0.4,0.4,0,-0.4
327,-263.098,3452.88,285.507,3290.44,143.627,4301.58,46.5934,5193.97,-434.411,6348.21,-1231.08,7182.8,-0.16244,0.8487,1.74109,2.89533,3.72992,0.4,0.4,0.4,0,-0.4
328,-264.232,3463.08,285.257,3290.2,143.126,4301.58,44.9257,5192.34,-434.557,6348.39,-1231.06,7182.99,-0.17288,0.8385,1.72926,2.88531,3.71991,0.4,0.4,0.4,0,-0.4
329,-264.626,3473.38,285.516,3290.22,144.544,4301.99,46.0241,5193.05,-434.382,6348.28,-1231.03,7183.17,-0.18316,0.82861,1.71967,2.8749,3.70979,0.4,0.4,0.4,0,-0.4
330,-265.01,3483.19,285.571,3290.44,144.662,4301.8,45.9817,5192.95,-434.356,6348.28,-1231.05,7182.89,-0.19275,0.81861,1.70976,2.86509,3.6997,0.4,0.4,0.4,0,-0.4
331,-265.686,3493.06,285.346,3289.97,144.605,4301.77,44.9268,5192.17,-434.543,6348.29,-1231.32,7183.04,-0.20309,0.808710000000001,1.69911,2.85523,3.68998,0.4,0.4,0.4,0,-0.4
332,-266.258,3503.54,285.459,3289.83,144.499,4301.83,45.8667,5193.01,-434.466,6348.28,-1231.23,7183.32,-0.21371,0.79829,1.68947,2.84474,3.67978,0.4,0.4,0.4,0,-0.4
333,-266.95,3513.52,285.389,3290.5,144.628,4301.84,45.0758,5192.27,-434.446,6348.41,-1231.2,7183.26,-0.22302,0.78832,1.67875,2.83489,3.66974,0.4,0.4,0.4,0,-0.4
334,-267.88,3523.18,285.467,3290.31,144.744,4301.76,44.9402,5191.99,-434.457,6348.19,-1231.24,7182.68,-0.23287,0.77858,1.66881,2.82501,3.6595,0.4,0.4,0.4,0,-0.4
335,-268.765,3533.39,285.511,3290.23,144.523,4301.86,44.0111,5191.47,-434.396,6348.29,-1230.98,7183.28,-0.24316,0.76847,1.65808,2.8149,3.64989,0.4,0.4,0.4,0,-0.4
336,-269.694,3543.67,285.515,3289.98,144.502,4301.92,46.1039,5193.18,-434.385,6348.48,-1230.89,7183.44,-0.25369,0.75825,1.64951,2.80481,3.63977,0.4,0.4,0.4,0,-0.4
337,-270.58,3552.78,285.776,3290.45,144.633,4301.75,44.8236,5192.31,-434.536,6348.2,-1231.46,7182.95,-0.26233,0.74897,1.63953,2.79542,3.63017,0.4,0.4,0.4,0,-0.4
338,-270.977,3562.39,285.363,3290.24,144.584,4301.78,45.7195,5192.91,-434.532,6348.31,-1231.3,7182.9,-0.27215,0.73939,1.63052,2.78592,3.62051,0.4,0.4,0.4,0,-0.4
339,-271.264,3572.42,285.49,3290.34,144.479,4301.83,46.8606,5194.64,-434.365,6348.32,-1230.72,7183.14,-0.28208,0.72941,1.62222,2.7759,3.61072,0.4,0.4,0.4,0,-0.4
340,-272.077,3581.96,285.386,3290.23,144.603,4301.79,45.8863,5192.97,-434.486,6348.25,-1230.98,7182.85,-0.29173,0.71983,1.61101,2.76629,3.60089,0.4,0.4,0.4,0,-0.4
341,-272.995,3591.38,285.457,3290.24,144.597,4301.79,45.0219,5192.31,-434.499,6348.25,-1231.21,7182.79,-0.30114,0.71041,1.60093,2.75687,3.59141,0.4,0.4,0.4,0,-0.4
342,-273.925,3601.32,285.695,3290.48,144.516,4301.85,46.0608,5193.06,-434.387,6348.32,-1230.94,7183.22,-0.31084,0.70053,1.59174,2.747,3.5819,0.4,0.4,0.4,0,-0.4
343,-275.238,3611.24,285.374,3290.59,144.661,4301.88,45.2688,5192.51,-434.481,6348.46,-1231.04,7183.17,-0.32065,0.69064,1.58127,2.73722,3.57193,0.4,0.4,0.4,0,-0.4
344,-276.089,3620.74,285.68,3289.94,144.702,4301.83,45.7687,5192.92,-434.431,6348.25,-1231.31,7182.96,-0.3308,0.68109,1.57218,2.72751,3.56222,0.4,0.4,0.4,0,-0.4
345,-276.702,3630.29,285.673,3290.59,144.591,4301.76,45.0484,5192.38,-434.416,6348.21,-1231.19,7182.92,-0.3397,0.67147,1.56209,2.71792,3.55263,0.4,0.4,0.4,0,-0.4
346,-277.56,3640.54,285.493,3290.35,144.456,4301.82,45.9564,5193.04,-434.503,6348.33,-1230.9,7183.17,-0.35019,0.66128,1.5525,2.70779,3.54263,0.4,0.4,0.4,0,-0.4
347,-278.251,3650.71,285.519,3288.68,144.587,4301.88,45.0521,5192.37,-434.43,6348.35,-1231.08,7183.28,-0.36203,0.65117,1.54166,2.69764,3.53257,0.4,0.4,0.4,0,-0.4
348,-279.104,3660.5,285.611,3290.38,144.6,4301.81,43.8584,5191.42,-434.479,6348.34,-1231.02,7182.8,-0.37012,0.64131,1.53092,2.68784,3.5223,0.4,0.4,0.4,0,-0.4
349,-280.497,3670.46,285.536,3290.24,144.518,4301.76,47.0295,5194.84,-434.538,6348.23,-1231,7182.78,-0.38022,0.6313,1.52438,2.67777,3.51232,0.4,0.4,0.4,0,-0.4
350,-281.62,3681.01,285.582,3290.16,144.555,4301.85,47.092,5195.21,-434.459,6348.3,-1231,7183.15,-0.39085,0.62084,1.5142,2.66729,3.50214,0.4,0.4,0.4,0,-0.4
351,-282.479,3690.91,285.664,3290.66,144.599,4301.82,46.3246,5193.61,-434.37,6348.34,-1231.13,7183.14,-0.40025,0.61091,1.5027,2.65743,3.49223,0.4,0.4,0.4,0,-0.4
352,-283.355,3700.34,285.611,3290.35,144.511,4302.05,46.8625,5194.62,-434.509,6348.14,-1231.3,7182.75,-0.40999,0.60171,1.49428,2.6478,3.48241,0.4,0.4,0.4,0,-0.4
353,-283.989,3710.65,285.501,3290.43,144.536,4302.19,46.578,5194.15,-434.49,6348.39,-1231.13,7183.3,-0.42022,0.591539999999999,1.4835,2.63774,3.47265,0.4,0.4,0.4,0,-0.4
354,-284.522,3720.89,285.917,3290.4,144.568,4302.28,46.7931,5194.23,-434.295,6348.48,-1230.78,7183.39,-0.43049,0.58139,1.47334,2.62759,3.4625,0.4,0.4,0.4,0,-0.4
355,-285.395,3730.48,285.863,3290.81,144.539,4302.08,46.3956,5193.92,-434.523,6348.26,-1231.16,7182.69,-0.43967,0.5716,1.46344,2.61778,3.45221,0.4,0.4,0.4,0,-0.4
356,-286.522,3740.6,285.521,3290.29,144.401,4302.07,46.419,5193.94,-434.569,6348.16,-1231.39,7182.93,-0.45031,0.56147,1.45334,2.60756,3.44233,0.4,0.4,0.4,0,-0.4
357,-287.432,3751.09,285.737,3290.3,144.473,4302.25,46.8429,5194.22,-434.333,6348.35,-1230.77,7183.3,-0.46079,0.55116,1.44313,2.59726,3.43221,0.4,0.4,0.4,0,-0.4
358,-288.501,3760.84,285.551,3290.31,144.68,4302.07,46.9989,5194.9,-434.46,6348.4,-1231.04,7183.08,-0.47053,0.54123,1.43406,2.58756,3.42224,0.4,0.4,0.4,0,-0.4
359,-289.303,3770.3,285.559,3290.4,144.609,4301.68,44.9131,5192.25,-434.519,6348.19,-1231.22,7182.64,-0.4799,0.53138,1.42195,2.57789,3.41234,0.4,0.4,0.4,0,-0.4
360,-289.7,3780.58,285.632,3290.2,144.488,4301.74,45.8994,5193.01,-434.457,6348.32,-1230.9,7182.92,-0.49038,0.52116,1.41243,2.56774,3.40234,0.4,0.4,0.4,0,-0.4
361,-290.4,3790.71,285.551,3290.26,144.62,4301.81,45.9339,5193.07,-434.438,6348.43,-1230.83,7183.16,-0.50045,0.5111,1.40236,2.55772,3.39245,0.4,0.4,0.4,0,-0.4
362,-291.45,3800.62,285.686,3290.13,144.663,4301.67,45.7126,5192.8,-434.451,6348.14,-1231.39,7182.86,-0.51049,0.50105,1.39218,2.54752,3.38224,0.4,0.4,0.4,0,-0.4
363,-292.364,3810.6,285.631,3290.37,144.557,4301.67,45.8212,5192.89,-434.477,6348.27,-1231.08,7182.68,-0.52023,0.49107,1.38229,2.53767,3.37208,0.4,0.4,0.4,0,-0.4
364,-293.361,3820.79,285.716,3290.21,144.631,4301.85,45.9945,5193.02,-434.334,6348.42,-1230.87,7183.47,-0.53058,0.48106,1.37223,2.52763,3.36268,0.4,0.4,0.4,0,-0.4
365,-294.432,3830.31,285.401,3288.64,144.639,4301.8,44.906,5192.26,-434.479,6348.38,-1231.32,7183.38,-0.54167,0.47149,1.36195,2.51807,3.35307,0.4,0.4,0.4,0,-0.4
366,-295.152,3839.88,285.583,3290.29,144.543,4301.66,45.0055,5192.26,-434.522,6348.3,-1231.42,7182.98,-0.54959,0.46178,1.35238,2.50842,3.3431,0.4,0.4,0.4,0,-0.4
367,-295.969,3849.9,285.663,3290.46,144.445,4302.08,45.0259,5191.98,-434.43,6348.2,-1230.97,7182.94,-0.55944,0.45218,1.34208,2.4983,3.33304,0.4,0.4,0.4,0,-0.4
368,-297.085,3860.12,285.484,3290.19,144.53,4302.15,46.9676,5194.92,-434.483,6348.4,-1231.17,7183.18,-0.56993,0.44203,1.3348,2.48828,3.32306,0.4,0.4,0.4,0,-0.4
369,-297.632,3870.12,285.778,3290.34,144.569,4302.15,45.2672,5192.31,-434.358,6348.25,-1231.16,7183.25,-0.57978,0.43203,1.32219,2.47813,3.31313,0.4,0.4,0.4,0,-0.4
370,-298.661,3880.07,285.643,3290.21,144.419,4302.05,47.0242,5194.8,-434.511,6348.2,-1231.21,7182.96,-0.58986,0.42198,1.31473,2.46813,3.30289,0.4,0.4,0.4,0,-0.4
371,-299.832,3890.09,285.385,3290.08,144.413,4302.11,46.3458,5194.04,-434.59,6348.38,-1231.12,7182.94,-0.60001,0.41202,1.30395,2.45829,3.29285,0.4,0.4,0.4,0,-0.4
372,-300.264,3900.03,285.759,3290.48,144.52,4302.23,46.8632,5194.21,-434.274,6348.39,-1230.9,7183.58,-0.60955,0.402199999999999,1.29418,2.44836,3.28355,0.4,0.4,0.4,0,-0.4
373,-301.33,3909.48,285.575,3290.36,144.491,4302.02,46.4129,5193.92,-434.509,6348.28,-1231.15,7182.72,-0.61912,0.39254,1.28444,2.4388,3.27324,0.4,0.4,0.4,0,-0.4
374,-302.123,3919.21,285.547,3290.16,144.45,4301.98,46.3476,5193.82,-434.557,6348.1,-1231.47,7182.92,-0.62905,0.382769999999999,1.27461,2.42889,3.26371,0.4,0.4,0.4,0,-0.4
375,-302.716,3929.47,285.708,3290.53,144.523,4302.23,47.174,5194.96,-434.32,6348.38,-1230.94,7183.39,-0.63894,0.37276,1.26549,2.41891,3.25392,0.4,0.4,0.4,0,-0.4
376,-303.684,3939.38,285.539,3290.36,144.443,4302.28,45.1509,5192.41,-434.475,6348.47,-1230.96,7183.04,-0.64902,0.3629,1.25303,2.40909,3.24366,0.4,0.4,0.4,0,-0.4
377,-304.767,3949.38,285.55,3290.19,144.481,4302.27,46.2868,5194.15,-434.556,6348.11,-1231.44,7182.8,-0.65919,0.35289,1.24477,2.39873,3.23342,0.4,0.4,0.4,0,-0.4
378,-305.876,3959.54,285.566,3290.46,144.484,4302.44,47.1553,5195.18,-434.452,6348.36,-1230.99,7183.08,-0.66908,0.3429,1.23564,2.38882,3.22354,0.4,0.4,0.4,0,-0.4
379,-306.651,3969.35,285.659,3290.53,144.57,4302.21,46.8276,5194.23,-434.323,6348.44,-1230.95,7183.42,-0.67882,0.33286,1.22488,2.37909,3.21407,0.4,0.4,0.4,0,-0.4
380,-307.682,3978.83,285.584,3290.33,144.498,4302.24,46.4114,5193.86,-434.49,6348.08,-1231.37,7182.81,-0.6885,0.32341,1.21503,2.36925,3.20398,0.4,0.4,0.4,0,-0.4
381,-308.457,3988.93,285.43,3290.5,144.429,4302.32,47.0548,5194.89,-434.613,6348.28,-1231.14,7182.74,-0.69843,0.31339,1.20596,2.35935,3.19381,0.4,0.4,0.4,0,-0.4
382,-309.013,3999.23,285.635,3290.49,144.439,4302.51,45.661,5193.3,-434.359,6348.43,-1230.7,7183.33,-0.70874,0.30328,1.19407,2.3492,3.1841,0.4,0.4,0.4,0,-0.4
383,-310.045,4009.41,285.485,3290.21,144.603,4302.41,46.4822,5194.1,-434.483,6348.42,-1231.1,7182.99,-0.7192,0.293,1.18469,2.33901,3.17358,0.4,0.4,0.4,0,-0.4
384,-310.625,4019.72,285.593,3290.5,144.534,4302.31,46.4854,5193.92,-434.484,6348.2,-1231.34,7182.9,-0.72922,0.282590000000001,1.1742,2.32848,3.16318,0.4,0.4,0.4,0,-0.4
385,-311.342,4029.64,285.795,3290.27,144.431,4302.39,47.529,5193.4,-434.345,6348.16,-1231.07,7183.15,-0.73937,0.27275,1.16376,2.31852,3.15351,0.4,0.4,0.4,0,-0.4
386,-312.24,4039.47,285.378,3290.48,144.587,4302.45,47.1468,5193.52,-434.495,6348.46,-1231,7182.94,-0.74899,0.26298,1.15405,2.30899,3.14347,0.4,0.4,0.4,0,-0.4
387,-312.813,4049.39,285.595,3290.44,144.59,4302.44,47.3237,5193.41,-434.405,6348.25,-1231.07,7183.02,-0.75895,0.25305,1.14402,2.29886,3.13363,0.4,0.4,0.4,0,-0.4
388,-313.67,4059.2,285.52,3290.67,144.567,4301.98,47.6944,5194.3,-434.517,6348.25,-1231.03,7182.66,-0.76853,0.24278,1.1351,2.28905,3.12346,0.4,0.4,0.4,0,-0.4
389,-314.557,4069.1,285.473,3290.2,144.619,4302.06,45.6416,5191.99,-434.532,6348.36,-1231.01,7182.99,-0.7789,0.23296,1.12289,2.27926,3.11389,0.4,0.4,0.4,0,-0.4
390,-315.933,4079.91,285.866,3290.51,144.683,4302.18,46.0604,5191.88,-434.244,6348.32,-1230.95,7183.51,-0.7894,0.22227,1.11197,2.26841,3.1036,0.4,0.4,0.4,0,-0.4
391,-315.901,4089.07,285.465,3290.09,144.982,4301.83,48.9584,5195.37,-434.536,6348.28,-1231.2,7182.81,-0.79898,0.21276,1.1063,2.25921,3.09374,0.4,0.4,0.4,0,-0.4
392,-316.902,4098.96,285.397,3290.53,144.873,4301.71,47.2003,5193.34,-434.612,6348.09,-1231.36,7182.71,-0.80843,0.20275,1.09438,2.24913,3.08375,0.4,0.4,0.4,0,-0.4
393,-317.538,4109.15,285.495,3288.95,145.05,4302.07,46.0164,5192.1,-434.354,6348.51,-1231.02,7183.49,-0.8202,0.19292,1.08295,2.23936,3.07434,0.4,0.4,0.4,0,-0.4
