Frame,radarX,radarY,R1X,R1Y,R2X,R2Y,R3X,R3Y,R4X,R4Y,R5X,R5Y,GT1X,GT2X,GT3X,GT4X,GT5X,GT1Y,GT2Y,GT3Y,GT4Y,GT5Y
274,-263.355,2829.04,285.112,3290.78,144.254,4301.53,46.5458,5192.28,329.706,6437.09,730.346,7359.75,0.46174,1.47249,2.36324,3.60805,4.53071,0.4,0.4,0.4,0.8,1.2
275,-264.821,2839.28,285.249,3290.92,144.564,4301.77,46.7023,5192.28,329.864,6436.93,730.305,7359.78,0.45164,1.46249,2.353,3.59765,4.5205,0.4,0.4,0.4,0.8,1.2
276,-265.228,2849.35,285.096,3291.16,144.789,4302.02,46.8226,5192.67,329.971,6437.48,730.918,7360,0.44181,1.45267,2.34332,3.58813,4.51065,0.4,0.4,0.4,0.8,1.2
277,-266.491,2859.07,285.113,3291.02,144.795,4301.83,46.6937,5192.43,329.875,6437.3,730.665,7359.89,0.43195,1.44276,2.33336,3.57823,4.50082,0.4,0.4,0.4,0.8,1.2
278,-268.062,2868.7,285.251,3290.91,144.466,4301.63,46.6917,5192.14,329.827,6436.77,730.217,7359.6,0.42221,1.43293,2.32344,3.56807,4.4909,0.4,0.4,0.4,0.8,1.2
279,-268.702,2879.33,285.071,3291.1,144.546,4301.89,46.7309,5192.52,329.86,6437.27,730.701,7359.81,0.41177,1.42256,2.31319,3.55794,4.48048,0.4,0.4,0.4,0.8,1.2
280,-270.427,2889.63,285.214,3291.02,144.688,4302.33,46.8218,5192.46,330.088,6437.28,730.849,7360.03,0.40139,1.4127,2.30283,3.54765,4.4704,0.4,0.4,0.4,0.8,1.2
281,-270.788,2899.8,285.104,3290.99,144.512,4302.14,46.5525,5192.37,329.757,6437.12,730.367,7359.82,0.39119,1.40234,2.29257,3.53732,4.46002,0.4,0.4,0.4,0.8,1.2
282,-271.677,2910.18,285.105,3290.84,144.444,4302.07,46.5327,5192.29,329.681,6437.08,730.336,7359.69,0.38066,1.39189,2.28211,3.5269,4.44951,0.4,0.4,0.4,0.8,1.2
283,-273.738,2920.71,285.269,3291.07,144.694,4302.3,46.9348,5192.5,330.082,6437.24,730.805,7360.03,0.37036,1.38159,2.27179,3.51653,4.43932,0.4,0.4,0.4,0.8,1.2
284,-275.057,2930.65,285.122,3291.11,144.709,4302.31,46.7958,5192.61,329.902,6437.37,730.685,7360,0.36046,1.37166,2.26196,3.50672,4.42935,0.4,0.4,0.4,0.8,1.2
285,-276.268,2940.42,285.196,3290.97,144.378,4302.04,46.7174,5192.18,329.821,6436.79,730.243,7359.58,0.35055,1.36162,2.25176,3.49637,4.41916,0.4,0.4,0.4,0.8,1.2
286,-276.087,2950.2,285.161,3290.71,144.593,4302.14,46.6426,5192.34,329.836,6437.16,730.506,7359.76,0.34051,1.35194,2.24214,3.48696,4.40956,0.4,0.4,0.4,0.8,1.2
287,-277.199,2960.55,285.092,3291.13,144.751,4302.38,46.8078,5192.65,329.977,6437.51,730.926,7360.03,0.33058,1.34183,2.2321,3.47696,4.39948,0.4,0.4,0.4,0.8,1.2
288,-278.564,2970.7,285.288,3290.85,144.543,4302.15,46.869,5192.36,329.969,6437.01,730.537,7359.77,0.32015,1.33145,2.22166,3.46631,4.38907,0.4,0.4,0.4,0.8,1.2
289,-279.009,2980.62,284.955,3290.98,144.418,4301.99,46.4233,5192.22,329.595,6437.04,730.251,7359.61,0.31036,1.32137,2.2116,3.45642,4.37899,0.4,0.4,0.4,0.8,1.2
290,-279.697,2990.92,285.283,3291.17,144.736,4302.33,46.9596,5192.55,330.072,6437.22,730.735,7360.02,0.30025,1.31141,2.20163,3.4463,4.3691,0.4,0.4,0.4,0.8,1.2
291,-280.628,3000.92,285.319,3291.06,144.722,4302.39,46.9504,5192.56,330.123,6437.32,730.891,7360.05,0.29014,1.30147,2.19164,3.4364,4.35913,0.4,0.4,0.4,0.8,1.2
292,-281.932,3010.76,284.981,3290.86,144.505,4301.7,46.4134,5192.27,329.612,6437.13,730.311,7359.73,0.2801,1.29094,2.18151,3.42637,4.34897,0.4,0.4,0.4,0.8,1.2
293,-283.527,3021.19,285.218,3290.68,144.59,4301.69,46.5888,5192.22,329.796,6436.91,730.227,7359.73,0.26949,1.2805,2.17103,3.41572,4.33854,0.4,0.4,0.4,0.8,1.2
294,-284.363,3031.71,285.231,3290.79,144.829,4302.01,46.8824,5192.66,329.998,6437.45,730.94,7359.98,0.25908,1.2703,2.16095,3.40574,4.32827,0.4,0.4,0.4,0.8,1.2
295,-284.772,3041.7,285.211,3290.9,144.625,4302.22,46.8448,5192.5,329.952,6437.16,730.643,7359.82,0.2492,1.26052,2.1508,3.39546,4.31812,0.4,0.4,0.4,0.8,1.2
296,-285.885,3051.94,285.192,3290.76,144.38,4302.02,46.5816,5192.19,329.784,6436.81,730.159,7359.63,0.23882,1.25008,2.14025,3.38487,4.30769,0.4,0.4,0.4,0.8,1.2
297,-286.928,3062.44,285.166,3290.82,144.637,4302.22,46.7223,5192.56,329.845,6437.32,730.639,7359.89,0.22838,1.23978,2.13012,3.37488,4.29745,0.4,0.4,0.4,0.8,1.2
298,-288.608,3072.88,285.268,3291.07,144.723,4302.33,46.9795,5192.57,330.105,6437.31,730.906,7359.99,0.21819,1.22945,2.11969,3.36443,4.28711,0.4,0.4,0.4,0.8,1.2
299,-289.34,3082.73,285.054,3290.88,143.48,4301.92,46.5188,5192.35,329.743,6437.16,730.466,7359.76,0.20815,1.21919,2.10962,3.35443,4.27703,0.4,0.4,0.4,0.8,1.2
300,-290.378,3092.83,285.191,3290.75,144.542,4302.06,46.5446,5192.21,329.779,6436.98,730.315,7359.74,0.19792,1.20923,2.09938,3.34415,4.26691,0.4,0.4,0.4,0.8,1.2
301,-291.916,3103.29,285.232,3290.32,144.753,4302.3,46.9774,5192.5,330.117,6437.2,730.762,7360.07,0.18703,1.19901,2.08921,3.33391,4.25678,0.4,0.4,0.4,0.8,1.2
302,-292.604,3113.17,285.004,3290.65,144.582,4302.27,46.7149,5192.6,329.851,6437.38,730.75,7359.9,0.17748,1.1891,2.07943,3.32421,4.24673,0.4,0.4,0.4,0.8,1.2
303,-293.87,3123.15,284.905,3290.4,144.303,4301.99,46.5718,5192.13,329.765,6436.86,730.273,7359.61,0.16725,1.17884,2.06898,3.31371,4.23646,0.4,0.4,0.4,0.8,1.2
304,-294.992,3133.38,285.189,3290.78,144.578,4302.14,46.7254,5192.42,329.806,6437.18,730.491,7359.79,0.1574,1.16876,2.05904,3.3038,4.22641,0.4,0.4,0.4,0.8,1.2
305,-296.133,3143.21,285.046,3290.69,144.726,4302.34,46.7535,5192.59,329.962,6437.43,730.791,7360.05,0.14748,1.15913,2.04938,3.29422,4.21684,0.4,0.4,0.4,0.8,1.2
306,-297.839,3153.18,285.176,3290.67,143.739,4301.95,46.8492,5192.39,329.965,6436.97,730.449,7359.79,0.13749,1.14877,2.03921,3.28379,4.20661,0.4,0.4,0.4,0.8,1.2
307,-297.632,3162.95,285.155,3290.87,144.459,4302.08,46.7421,5192.39,329.749,6437.1,730.421,7359.72,0.12792,1.13913,2.02944,3.27415,4.19677,0.4,0.4,0.4,0.8,1.2
308,-298.41,3172.84,285.144,3290.85,142.999,4302.07,46.7193,5192.37,329.989,6437.2,730.646,7360.02,0.11801,1.12923,2.01953,3.26436,4.18718,0.4,0.4,0.4,0.8,1.2
309,-299.535,3182.86,285.019,3290.72,144.669,4302.25,46.6791,5192.46,329.93,6437.31,730.717,7360,0.10786,1.11939,2.0096,3.25445,4.17714,0.4,0.4,0.4,0.8,1.2
310,-300.652,3193.34,285.087,3290.65,144.451,4302.12,46.7335,5192.46,329.736,6437.15,730.545,7359.65,0.09731,1.10878,1.99912,3.24381,4.16631,0.4,0.4,0.4,0.8,1.2
311,-301.857,3203.08,285.25,3290.57,144.552,4302.13,46.76,5192.27,329.929,6436.96,730.4,7359.79,0.08749,1.09905,1.98919,3.23388,4.15671,0.4,0.4,0.4,0.8,1.2
312,-303.173,3212.8,284.965,3290.66,143.839,4302.1,46.56,5192.47,329.855,6437.36,730.641,7360,0.07786,1.0893,1.97967,3.22456,4.1472,0.4,0.4,0.4,0.8,1.2
313,-303.999,3222.75,285.147,3290.91,144.44,4302.19,47.0403,5192.53,329.93,6437.08,730.608,7359.76,0.06816,1.07944,1.96978,3.21433,4.13701,0.4,0.4,0.4,0.8,1.2
314,-304.855,3232.8,285.13,3290.75,143.823,4301.9,46.7932,5192.34,329.847,6437,730.47,7359.7,0.05795,1.0691,1.95954,3.2042,4.1269,0.4,0.4,0.4,0.8,1.2
315,-306.068,3242.64,284.902,3290.53,143.972,4301.97,46.4457,5192.47,329.743,6437.37,730.5,7359.99,0.04789,1.05933,1.94983,3.19473,4.11735,0.4,0.4,0.4,0.8,1.2
316,-306.754,3252.69,285.211,3290.95,144.728,4302.3,46.928,5192.51,330.057,6437.21,730.689,7359.99,0.03826,1.04961,1.93982,3.18452,4.1073,0.4,0.4,0.4,0.8,1.2
317,-307.947,3262.87,285.113,3290.93,143.548,4301.98,46.8623,5192.5,329.839,6437.16,730.596,7359.72,0.02806,1.03911,1.92963,3.17429,4.09685,0.4,0.4,0.4,0.8,1.2
318,-309.383,3272.68,285.473,3291.16,144.537,4302.12,46.5771,5192.3,329.79,6437.06,730.314,7359.87,0.01848,1.02944,1.91962,3.16438,4.08719,0.4,0.4,0.4,0.8,1.2
319,-310.254,3282.56,285.688,3291.05,144.657,4302.23,46.9022,5192.47,329.989,6437.14,730.633,7359.97,0.00849,1.01967,1.90991,3.15458,4.07741,0.4,0.4,0.4,0.8,1.2
320,-311.479,3292.56,285.457,3291.36,144.535,4302.22,46.7602,5192.29,329.824,6437.32,730.728,7359.79,-0.0012,1.00966,1.89973,3.14476,4.06723,0.4,0.4,0.4,0.8,1.2
321,-312.69,3302.28,285.398,3291.11,144.413,4302.09,46.5847,5192.29,329.757,6436.98,730.266,7359.71,-0.01117,0.99981,1.89001,3.1347,4.05743,0.4,0.4,0.4,0.8,1.2
322,-313.515,3312.59,285.485,3291.2,143.279,4302,46.6547,5192.44,329.828,6437.26,730.538,7359.89,-0.02139,0.98941,1.87985,3.12467,4.0473,0.4,0.4,0.4,0.8,1.2
323,-314.42,3322.77,285.648,3291.36,144.678,4302.29,47.0651,5192.62,330.008,6437.29,730.816,7359.94,-0.03141,0.97952,1.86985,3.11452,4.03717,0.4,0.4,0.4,0.8,1.2
324,-316.747,3333.06,285.539,3291.19,144.468,4302.15,46.5082,5192.17,329.894,6436.95,730.341,7359.77,-0.04187,0.96909,1.85911,3.10389,4.02671,0.4,0.4,0.4,0.8,1.2
325,-316.965,3343.22,285.465,3291.12,144.625,4301.84,46.6901,5192.49,329.783,6437.25,730.557,7359.8,-0.0521,0.95862,1.84927,3.09403,4.01658,0.4,0.4,0.4,0.8,1.2
326,-317.748,3353.07,285.749,3291.19,144.856,4301.92,46.9229,5192.47,330.057,6437.25,730.748,7360,-0.06188,0.94885,1.8394,3.08418,4.00693,0.4,0.4,0.4,0.8,1.2
327,-319.104,3362.64,285.285,3290.56,144.712,4301.82,46.5763,5192.47,329.768,6437.19,730.377,7359.9,-0.07208,0.93918,1.82983,3.07455,3.99726,0.4,0.4,0.4,0.8,1.2
328,-319.714,3373.05,285.459,3291.1,144.458,4301.75,46.6966,5192.41,329.739,6437.07,730.425,7359.69,-0.08195,0.9287,1.81936,3.06402,3.98664,0.4,0.4,0.4,0.8,1.2
329,-320.103,3383.14,285.817,3291.19,144.617,4301.79,47.0467,5192.4,330.051,6437.03,730.67,7359.79,-0.09195,0.91865,1.80926,3.05389,3.97665,0.4,0.4,0.4,0.8,1.2
330,-321.281,3393.05,285.379,3291.19,143.977,4301.66,46.4907,5192.41,329.813,6437.27,730.503,7359.97,-0.10186,0.90861,1.79936,3.04422,3.96692,0.4,0.4,0.4,0.8,1.2
331,-322.277,3403.23,285.511,3291.04,144.555,4301.77,46.699,5192.37,329.848,6437.06,730.451,7359.75,-0.11219,0.89854,1.78914,3.03383,3.95652,0.4,0.4,0.4,0.8,1.2
332,-323.134,3413.44,285.61,3291.23,144.543,4301.84,46.8091,5192.21,329.872,6437.16,730.646,7359.73,-0.12221,0.8884,1.77877,3.02372,3.94629,0.4,0.4,0.4,0.8,1.2
333,-324.407,3423.2,285.309,3290.19,144.254,4301.73,46.5577,5192.52,329.825,6437.39,730.615,7360.04,-0.13301,0.87853,1.76932,3.01419,3.93684,0.4,0.4,0.4,0.8,1.2
334,-326.268,3433.33,285.574,3290.32,144.693,4302.22,46.8779,5192.41,330.019,6437.08,730.578,7359.93,-0.14301,0.86889,1.75908,3.00375,3.9266,0.4,0.4,0.4,0.8,1.2
335,-326.15,3443.34,285.55,3290.3,144.488,4302.15,46.7461,5192.35,329.875,6437.11,730.624,7359.68,-0.15304,0.85881,1.74901,2.99377,3.91634,0.4,0.4,0.4,0.8,1.2
336,-327.545,3453.01,285.187,3290.05,144.571,4302.15,46.5466,5192.31,329.823,6437.12,730.389,7359.87,-0.16296,0.849139999999999,1.7393,2.98411,3.90686,0.4,0.4,0.4,0.8,1.2
337,-328.483,3462.86,285.512,3289.96,144.736,4302.22,46.6074,5192.4,329.919,6437.22,730.535,7359.97,-0.1729,0.83936,1.72954,2.97436,3.89711,0.4,0.4,0.4,0.8,1.2
338,-329.531,3473.06,285.541,3290.02,144.421,4302.19,46.8287,5192.53,329.816,6437.2,730.601,7359.71,-0.18304,0.82913,1.71947,2.96414,3.88665,0.4,0.4,0.4,0.8,1.2
339,-330.511,3482.51,285.463,3289.82,144.359,4302.11,46.7202,5192.33,329.83,6436.95,730.37,7359.7,-0.19269,0.819599999999999,1.70982,2.95444,3.87719,0.4,0.4,0.4,0.8,1.2
340,-331.396,3492.13,285.418,3290.09,144.606,4302.21,46.7202,5192.44,329.909,6437.24,730.625,7359.95,-0.20204,0.81008,1.70031,2.94511,3.86782,0.4,0.4,0.4,0.8,1.2
341,-332.443,3501.94,285.565,3290.32,144.63,4302.24,46.8814,5192.47,329.966,6437.19,730.692,7359.87,-0.21162,0.8003,1.69053,2.93525,3.85793,0.4,0.4,0.4,0.8,1.2
342,-333.934,3511.42,285.353,3290.12,144.432,4302.13,46.4623,5192.25,329.766,6437.07,730.304,7359.77,-0.2213,0.79071,1.68083,2.92565,3.84835,0.4,0.4,0.4,0.8,1.2
343,-335.019,3521.32,285.354,3290.26,144.71,4301.89,46.6281,5192.5,329.84,6437.36,730.675,7359.94,-0.23106,0.78057,1.67118,2.91604,3.83862,0.4,0.4,0.4,0.8,1.2
344,-335.899,3531.16,285.631,3290.37,143.973,4301.7,46.8788,5192.48,330.038,6437.24,730.712,7360.01,-0.24079,0.77054,1.66132,2.90608,3.82885,0.4,0.4,0.4,0.8,1.2
345,-337.145,3540.94,285.445,3290.07,143.574,4301.56,46.6028,5192.28,329.811,6437.02,730.331,7359.76,-0.25087,0.76062,1.65134,2.89608,3.81882,0.4,0.4,0.4,0.8,1.2
346,-337.967,3550.95,285.467,3290.28,143.803,4301.96,46.8397,5192.43,329.905,6437.07,730.524,7359.75,-0.26067,0.75101,1.64148,2.88612,3.8088,0.4,0.4,0.4,0.8,1.2
347,-338.858,3560.88,285.601,3290.19,144.687,4302.24,46.8411,5192.44,329.982,6437.17,730.631,7359.93,-0.27069,0.74136,1.63156,2.87629,3.79905,0.4,0.4,0.4,0.8,1.2
348,-340.281,3570.45,285.231,3290.21,144.567,4302.16,46.4191,5192.39,329.704,6437.24,730.392,7359.87,-0.28024,0.73171,1.62194,2.86679,3.78942,0.4,0.4,0.4,0.8,1.2
349,-341.48,3580.45,285.446,3290.11,144.318,4302.13,46.7656,5192.42,329.815,6437.06,730.473,7359.67,-0.29034,0.72168,1.61197,2.85661,3.77922,0.4,0.4,0.4,0.8,1.2
350,-342.705,3590.64,285.562,3290.21,144.604,4302.26,46.9259,5192.52,329.975,6437.23,730.762,7359.89,-0.30043,0.71162,1.60188,2.84659,3.76925,0.4,0.4,0.4,0.8,1.2
351,-343.978,3600.43,285.394,3290.03,144.634,4302.21,46.5478,5192.38,329.883,6437.25,730.567,7360.02,-0.3104,0.70178,1.59195,2.83682,3.75959,0.4,0.4,0.4,0.8,1.2
352,-344.968,3610.23,285.567,3290.09,143.442,4301.92,46.6776,5192.27,329.884,6436.98,730.389,7359.81,-0.32014,0.69169,1.58204,2.82675,3.74958,0.4,0.4,0.4,0.8,1.2
353,-345.693,3620.45,285.504,3290.24,144.522,4302.25,46.8622,5192.59,329.845,6437.25,730.654,7359.76,-0.33021,0.6818,1.57214,2.8168,3.73931,0.4,0.4,0.4,0.8,1.2
354,-347.014,3630.06,285.318,3290.25,143.851,4302.03,46.5903,5192.48,329.842,6437.3,730.544,7360.01,-0.33981,0.67197,1.56242,2.80724,3.72995,0.4,0.4,0.4,0.8,1.2
355,-348.405,3639.7,285.517,3289.81,143.995,4301.92,46.5963,5192.27,329.861,6437.07,730.41,7359.81,-0.34989,0.66222,1.55257,2.79737,3.72011,0.4,0.4,0.4,0.8,1.2
356,-349.732,3649.68,285.598,3290.04,144.447,4302.14,46.9027,5192.44,329.888,6437.06,730.595,7359.65,-0.35964,0.652460000000001,1.54276,2.78738,3.70997,0.4,0.4,0.4,0.8,1.2
357,-351.16,3659.55,285.519,3289.96,144.575,4302.2,46.497,5191.93,329.968,6437.1,730.562,7359.87,-0.36959,0.64265,1.53238,2.77755,3.70032,0.4,0.4,0.4,0.8,1.2
358,-352.4,3669.65,285.375,3290.28,143.844,4302.05,46.6067,5192.45,329.878,6437.28,730.612,7359.95,-0.37937,0.6324,1.5228,2.76763,3.6903,0.4,0.4,0.4,0.8,1.2
359,-352.941,3679.83,285.533,3290,143.886,4301.94,46.7496,5192.45,329.813,6437.14,730.485,7359.77,-0.38983,0.62211,1.51262,2.75731,3.67994,0.4,0.4,0.4,0.8,1.2
360,-353.894,3689.74,285.415,3290.06,144.499,4302.16,46.6915,5192.42,329.829,6437.13,730.468,7359.83,-0.39968,0.61242,1.50268,2.74739,3.67009,0.4,0.4,0.4,0.8,1.2
361,-354.832,3699.89,285.453,3290.19,144.626,4302.3,46.8565,5192.61,329.966,6437.34,730.725,7360.05,-0.4097,0.60241,1.49272,2.73745,3.66016,0.4,0.4,0.4,0.8,1.2
362,-356.078,3709.58,285.67,3289.79,144.576,4302.2,46.8122,5192.38,329.954,6437.07,730.484,7359.97,-0.41979,0.59262,1.4828,2.72749,3.65039,0.4,0.4,0.4,0.8,1.2
363,-357.601,3719.44,285.37,3289.92,144.448,4302.05,46.5139,5192.28,329.694,6437.02,730.232,7359.71,-0.42952,0.58261,1.47284,2.71758,3.64027,0.4,0.4,0.4,0.8,1.2
364,-358.845,3729.61,285.1,3289.87,144.551,4302.28,46.8037,5192.58,329.898,6437.27,730.675,7359.86,-0.43974,0.57267,1.46297,2.70766,3.63025,0.4,0.4,0.4,0.8,1.2
365,-359.912,3739.61,285.393,3289.97,144.647,4302.26,46.8633,5192.55,329.951,6437.27,730.71,7359.91,-0.44964,0.56265,1.45294,2.69766,3.6203,0.4,0.4,0.4,0.8,1.2
366,-361.083,3749.36,285.395,3289.93,144.561,4302.1,46.495,5192.23,329.74,6437.06,730.297,7359.76,-0.45943,0.55274,1.44287,2.6877,3.6104,0.4,0.4,0.4,0.8,1.2
367,-362.175,3759.44,285.579,3289.93,144.469,4302.08,46.8166,5192.39,329.927,6436.99,730.455,7359.74,-0.46951,0.54264,1.43295,2.67755,3.6003,0.4,0.4,0.4,0.8,1.2
368,-362.884,3769.56,285.586,3290.05,142.932,4302.16,46.8953,5192.62,330.025,6437.35,730.84,7360.01,-0.47951,0.5326,1.42306,2.66779,3.59045,0.4,0.4,0.4,0.8,1.2
369,-364.369,3779.08,285.412,3290.16,144.588,4302.16,46.6363,5192.45,329.861,6437.29,730.559,7360.02,-0.48892,0.52308,1.41337,2.65821,3.58094,0.4,0.4,0.4,0.8,1.2
370,-365.704,3788.58,285.427,3290.06,144.483,4302,46.5938,5192.3,329.743,6437.05,730.302,7359.73,-0.49852,0.51342,1.40372,2.64847,3.57115,0.4,0.4,0.4,0.8,1.2
371,-366.897,3798.59,285.542,3289.87,144.524,4302.19,46.8559,5192.53,329.908,6437.24,730.671,7359.81,-0.50872,0.503599999999999,1.39394,2.63865,3.56122,0.4,0.4,0.4,0.8,1.2
372,-368.3,3808.57,285.432,3290.3,144.649,4302.23,46.7562,5192.47,329.963,6437.25,730.681,7360.03,-0.51827,0.493659999999999,1.3839,2.62868,3.55146,0.4,0.4,0.4,0.8,1.2
373,-369.534,3818.59,285.426,3289.93,144.533,4302.07,46.5103,5192.26,329.772,6437.03,730.318,7359.8,-0.52866,0.48348,1.37367,2.61844,3.54121,0.4,0.4,0.4,0.8,1.2
374,-370.496,3828.5,285.447,3290.29,144.412,4302.09,46.781,5192.41,329.82,6437.03,730.456,7359.63,-0.53821,0.47359,1.36391,2.60853,3.53113,0.4,0.4,0.4,0.8,1.2
375,-371.414,3838.5,285.46,3290.12,144.666,4302.24,46.7223,5192.51,329.923,6437.33,730.718,7359.93,-0.54838,0.46374,1.35401,2.59883,3.52143,0.4,0.4,0.4,0.8,1.2
376,-372.642,3848.31,285.45,3290.12,144.652,4302.2,46.7553,5192.51,329.915,6437.29,730.67,7359.96,-0.55819,0.45389,1.3442,2.58898,3.51165,0.4,0.4,0.4,0.8,1.2
377,-374.066,3857.9,285.48,3290.18,143.954,4301.75,46.6381,5192.2,329.841,6437,730.365,7359.76,-0.56772,0.44385,1.3343,2.5791,3.50186,0.4,0.4,0.4,0.8,1.2
378,-375.451,3867.8,285.554,3289.94,143.403,4301.88,46.7896,5192.44,329.901,6437.15,730.509,7359.84,-0.57786,0.43408,1.32464,2.56935,3.49204,0.4,0.4,0.4,0.8,1.2
379,-376.635,3878.21,285.558,3290.47,144.726,4302.38,46.9412,5192.63,330.111,6437.36,730.875,7360.11,-0.58774,0.42417,1.31442,2.55915,3.4819,0.4,0.4,0.4,0.8,1.2
380,-377.836,3888.17,285.401,3290.14,144.525,4302.07,46.6082,5192.34,329.779,6437.14,730.44,7359.81,-0.59803,0.4139,1.30417,2.54897,3.47164,0.4,0.4,0.4,0.8,1.2
381,-378.704,3897.98,285.38,3290.01,144.407,4301.97,46.5914,5192.27,329.683,6437.03,730.295,7359.65,-0.60797,0.40399,1.29429,2.53905,3.46167,0.4,0.4,0.4,0.8,1.2
382,-379.447,3908.13,285.519,3289.93,144.552,4302.26,46.8761,5192.55,329.99,6437.25,730.729,7359.9,-0.6182,0.39413,1.28442,2.52912,3.45177,0.4,0.4,0.4,0.8,1.2
383,-380.643,3918.09,285.448,3289.95,144.639,4302.2,46.7062,5192.47,329.896,6437.24,730.58,7359.99,-0.62814,0.38411,1.27438,2.51915,3.4419,0.4,0.4,0.4,0.8,1.2
384,-382.004,3927.64,285.538,3289.79,144.348,4302.03,46.7693,5192.32,329.805,6436.94,730.365,7359.66,-0.63785,0.37439,1.26468,2.5093,3.43202,0.4,0.4,0.4,0.8,1.2
385,-383.348,3937.36,285.398,3290.21,144.476,4302.28,46.7382,5192.47,329.831,6437.12,730.479,7359.75,-0.64715,0.36492,1.25511,2.49976,3.42239,0.4,0.4,0.4,0.8,1.2
386,-384.459,3947.56,285.472,3290.26,144.839,4302.56,46.7571,5192.52,329.997,6437.42,730.795,7360.1,-0.6573,0.355,1.24496,2.48986,3.41254,0.4,0.4,0.4,0.8,1.2
387,-385.479,3957.75,285.575,3290.3,144.713,4302.44,46.8986,5192.49,329.992,6437.21,730.655,7359.95,-0.66745,0.34469,1.23474,2.47946,3.4022,0.4,0.4,0.4,0.8,1.2
388,-386.607,3967.57,285.406,3289.94,144.478,4302.24,46.4986,5192.18,329.73,6436.96,730.226,7359.7,-0.67763,0.33467,1.22461,2.46939,3.39213,0.4,0.4,0.4,0.8,1.2
389,-386.933,3977.62,285.532,3290.27,143.483,4301.97,46.8242,5192.43,330.005,6437.13,730.63,7359.87,-0.68735,0.32435,1.21481,2.45951,3.38225,0.4,0.4,0.4,0.8,1.2
390,-387.804,3987.65,285.526,3288.67,144.679,4302.61,46.9545,5192.61,330.04,6437.35,730.892,7360.01,-0.69898,0.31496,1.20496,2.4497,3.37236,0.4,0.4,0.4,0.8,1.2
391,-389.175,3996.95,285.286,3290.01,143.292,4301.98,46.5739,5192.31,329.696,6437.05,730.331,7359.69,-0.70694,0.30503,1.19536,2.4401,3.36274,0.4,0.4,0.4,0.8,1.2
392,-390.344,4006.76,285.276,3290,143.778,4302.01,46.5243,5192.24,329.734,6436.99,730.274,7359.7,-0.71676,0.29525,1.18548,2.43023,3.35294,0.4,0.4,0.4,0.8,1.2
393,-391.406,4017.46,285.54,3290.42,144.78,4302.66,46.9168,5192.65,329.979,6437.36,730.807,7359.99,-0.72704,0.2852,1.17519,2.4199,3.34253,0.4,0.4,0.4,0.8,1.2
394,-392.205,4027.49,285.545,3290.51,144.01,4302.31,46.9149,5192.54,330.041,6437.2,730.703,7359.96,-0.73698,0.274820000000001,1.16505,2.40971,3.33247,0.4,0.4,0.4,0.8,1.2
395,-393.325,4037.46,285.368,3290.06,144.46,4302.26,46.5438,5192.22,329.723,6436.95,730.202,7359.7,-0.7474,0.2648,1.15476,2.39949,3.32224,0.4,0.4,0.4,0.8,1.2
396,-394.1,4047.74,285.457,3290.34,144.705,4302.44,46.826,5192.5,329.872,6437.21,730.529,7359.86,-0.7574,0.2547,1.14476,2.38947,3.31212,0.4,0.4,0.4,0.8,1.2
397,-395.19,4057.79,285.528,3290.58,144.812,4302.63,46.9936,5192.63,330.105,6437.38,730.864,7360.06,-0.76721,0.24484,1.13484,2.37959,3.30227,0.4,0.4,0.4,0.8,1.2
398,-396.933,4067.48,285.376,3289.71,144.78,4302.26,46.6858,5192.46,329.767,6437.12,730.403,7359.77,-0.77777,0.23478,1.12498,2.36964,3.29229,0.4,0.4,0.4,0.8,1.2
399,-398.154,4077.39,285.53,3290.12,144.7,4302.2,46.7646,5192.32,329.795,6436.93,730.34,7359.62,-0.78727,0.22481,1.11493,2.35954,3.28223,0.4,0.4,0.4,0.8,1.2
400,-399.376,4087.5,285.55,3290.45,144.956,4302.5,46.8555,5192.48,330.026,6437.19,730.733,7359.92,-0.79705,0.215,1.10498,2.34969,3.27242,0.4,0.4,0.4,0.8,1.2
401,-400.545,4097.64,285.335,3290.44,144.549,4301.64,46.6034,5192.44,329.867,6437.32,730.674,7359.95,-0.8072,0.204,1.0948,2.33968,3.26231,0.4,0.4,0.4,0.8,1.2
402,-401.539,4107.76,285.46,3290.18,144.853,4301.81,46.6892,5192.32,329.81,6437.02,730.457,7359.68,-0.81758,0.19405,1.08456,2.32926,3.25192,0.4,0.4,0.4,0.8,1.2
403,-402.579,4117.78,285.457,3290.09,145.002,4301.83,46.631,5192.38,329.789,6437.13,730.382,7359.82,-0.82769,0.18405,1.0746,2.31935,3.24204,0.4,0.4,0.4,0.8,1.2
404,-403.651,4127.88,285.466,3290.47,145.23,4302.09,46.7148,5192.52,330.013,6437.37,730.769,7360.12,-0.83741,0.17421,1.06464,2.30949,3.23224,0.4,0.4,0.4,0.8,1.2
405,-404.8,4137.76,285.558,3290.4,145.035,4301.98,46.9328,5192.53,330.027,6437.16,730.667,7359.92,-0.84736,0.164219999999999,1.05477,2.2994,3.22216,0.4,0.4,0.4,0.8,1.2
406,-406.015,4147.3,285.461,3290.76,144.787,4301.66,46.4754,5192.2,329.675,6436.95,730.211,7359.62,-0.85654,0.15436,1.0449,2.28965,3.21232,0.4,0.4,0.4,0.8,1.2
407,-406.902,4157.23,285.487,3291.45,145.191,4301.95,46.7276,5192.37,329.956,6437.15,730.576,7359.9,-0.86578,0.14472,1.03514,2.27992,3.20267,0.4,0.4,0.4,0.8,1.2
